target_age,measure,target_col,model,n_samples,mae,rmse,acc,precision,recall,f1
24,height,ht_6m_zscore_Imputation,LinearRegression,346,1.9587506220172404e-16,2.6828110882103307e-16,1.0,1.0,1.0,1.0
24,height,ht_6m_zscore_Imputation,SVR,346,0.11372117490530019,0.33856770529295144,0.9857142857142858,0.9848484848484849,0.9743589743589745,0.9789147286821706
24,height,ht_6m_zscore_Imputation,MLP,346,0.06140694115651179,0.08547686394505918,0.9857142857142858,0.990990990990991,0.9841269841269842,0.9873037086535249
24,height,ht_6m_zscore_Imputation,XGB,346,0.006795048139423431,0.020553027970386318,1.0,1.0,1.0,1.0
24,weight,wt_6m_zscore,LinearRegression,349,6.052698025322505e-16,7.6995551916705095e-16,1.0,1.0,1.0,1.0
24,weight,wt_6m_zscore,SVR,349,0.15806425923631454,0.54140785420871,0.9714285714285714,0.9487179487179488,0.9770784770784772,0.9605580693815988
24,weight,wt_6m_zscore,MLP,349,0.0411937477619071,0.08065650356702604,0.9714285714285714,0.980952380952381,0.9743589743589745,0.9768627450980393
24,weight,wt_6m_zscore,XGB,349,0.04773693214531952,0.18758664564745572,1.0,1.0,1.0,1.0
24,weight,wt_6m_zscore_Imputation,LinearRegression,349,6.052698025322505e-16,7.6995551916705095e-16,1.0,1.0,1.0,1.0
24,weight,wt_6m_zscore_Imputation,SVR,349,0.15806425923631454,0.54140785420871,0.9714285714285714,0.9487179487179488,0.9770784770784772,0.9605580693815988
24,weight,wt_6m_zscore_Imputation,MLP,349,0.0411937477619071,0.08065650356702604,0.9714285714285714,0.980952380952381,0.9743589743589745,0.9768627450980393
24,weight,wt_6m_zscore_Imputation,XGB,349,0.04773693214531952,0.18758664564745572,1.0,1.0,1.0,1.0
24,bmi,BMI_12m_zscore,LinearRegression,347,8.762930857132899e-15,1.158175367254231e-14,1.0,1.0,1.0,1.0
24,bmi,BMI_12m_zscore,SVR,347,0.6317270421107303,0.8685572682743659,0.8,0.786414873371395,0.7518207282913165,0.7628038628038629
24,bmi,BMI_12m_zscore,MLP,347,0.2523712227164192,0.3562120084306151,0.9285714285714286,0.9193806193806194,0.9015873015873016,0.9087903445840757
24,bmi,BMI_12m_zscore,XGB,347,0.04641842754756951,0.08281471531984609,0.9857142857142858,0.9848484848484849,0.9901960784313726,0.9872729376373944
24,bmi,BMI_12m_zscore_Imputation,LinearRegression,347,8.762930857132899e-15,1.158175367254231e-14,1.0,1.0,1.0,1.0
24,bmi,BMI_12m_zscore_Imputation,SVR,347,0.6317270421107303,0.8685572682743659,0.8,0.786414873371395,0.7518207282913165,0.7628038628038629
24,bmi,BMI_12m_zscore_Imputation,MLP,347,0.2523712227164192,0.3562120084306151,0.9285714285714286,0.9193806193806194,0.9015873015873016,0.9087903445840757
24,bmi,BMI_12m_zscore_Imputation,XGB,347,0.04641842754756951,0.08281471531984609,0.9857142857142858,0.9848484848484849,0.9901960784313726,0.9872729376373944
24,height,ht_1y_zscore,LinearRegression,346,5.208135510161226e-16,7.810635828872019e-16,1.0,1.0,1.0,1.0
24,height,ht_1y_zscore,SVR,346,0.13014453199451478,0.2555031885899165,0.9714285714285714,0.9444444444444445,0.9649122807017544,0.9511784511784512
24,height,ht_1y_zscore,MLP,346,0.07272186714302335,0.11512469155472245,0.9714285714285714,0.9521531100478469,0.9743260590500641,0.9624678981404128
24,height,ht_1y_zscore,XGB,346,0.025641564840912078,0.12063914654519256,1.0,1.0,1.0,1.0
24,height,ht_12m_zscore_Imputation,LinearRegression,346,5.208135510161226e-16,7.810635828872019e-16,1.0,1.0,1.0,1.0
24,height,ht_12m_zscore_Imputation,SVR,346,0.13014453199451478,0.2555031885899165,0.9714285714285714,0.9444444444444445,0.9649122807017544,0.9511784511784512
24,height,ht_12m_zscore_Imputation,MLP,346,0.07272186714302335,0.11512469155472245,0.9714285714285714,0.9521531100478469,0.9743260590500641,0.9624678981404128
24,height,ht_12m_zscore_Imputation,XGB,346,0.025641564840912078,0.12063914654519256,1.0,1.0,1.0,1.0
